Client Detail,,License Detail,,,,,,,Year 1,,,,Year 2,,,,Year 3,,,,,,,,,,,User Ddetail,,,,,,,,,,,,,
Brand,Billing Detail,Player Name,CMS Version ,ID,Screen,Physical,License,Status,IV 1,Period 1,Start 1,End 1,IV 2,Period2,Start 2,End 2,IV 3,Period 3,Start 3,End 3,IV 4,Period 4,Start 4,End 4,Active ,Exp,Alert,Registered Account,Password,Player SKU,Note,Note 2,Account Link,,,,,,,,
Rollti,Iwealth Global,ELM@Pillar,4.0.8+build-auto v.5.5.0 MSI 5.5.0,85,1,384x704,CS SignHub,1 Online/Offline,PR82,12,2/8/2024,2/8/2025,QT539/IX25-157,12,2/8/2025,1/8/2026,,,,,,,,,1/8/2026,68.00,YES,admin@rollti.co,#N/A,MP2407-0025,Installation on 5/8/24. Store opened on 22/8/24,,CS SignHub (cityscreen.cloud),,,,,,,,
Rollti,Iwealth Global,ELM@Cashier,4.0.8+build-auto v.5.5.0 MSI 5.5.0,84,3,3240x1920,CS SignHub,1 Online/Offline,PR82,12,2/8/2024,2/8/2025,QT539/IX25-157,12,2/8/2025,1/8/2026,,,,,,,,,1/8/2026,68.00,YES,admin@rollti.co,#N/A,MP2407-0022,Installation on 5/8/24. Store opened on 22/8/24,,CS SignHub (cityscreen.cloud),,,,,,,,
ASC,ASC Agenda Suria Sdn Bhd,Elite Highway,,368,,,CS Play,3 Archive,IX25-0035,0,16/4/2025,16/4/2025,,,,,,,,,,,,,16/4/2025,-404.00,NO,,,,non-active,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,PJ New Town MEP-EN,,220,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza 333 MEP-EN 1 - P1 (Next to Hotlink),,423,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza 333 MEP-EN 2 - P2 (Fibre),,424,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Low Yat MEP-EN 1 - Demo TV,,231,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Low Yat MEP-EN 2 - Video Wall,,230,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Low Yat MEP-EN 3 - Hotlink,,232,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Low Yat MEP-EN 4 - P2,,233,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Merdeka MC-BM 1 - SF,,312,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Merdeka MC-BM 2 - P2 (Postpaid),,314,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Merdeka MC-BM 3 - Demo TV,,313,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Merdeka MC-BM 4 - MIRA,,315,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Plaza Merdeka MC-BM 5 - P3 (Hotlink),,316,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Pontian Town MEP-BM,,549,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Port Dickson MEP-EN,,246,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prai MC-EN 1 - P3 (Hotlink),,304,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prai MC-EN 2 - MIRA,,305,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prai MC-EN 3 - Demo TV,,306,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prai MC-EN 4 - P1 (Back),,307,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prangin Mall MEP-EN 1 - P2 (Fibree),,477,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prangin Mall MEP-EN 2 - P1 (Postpaid),,476,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prangin Mall MEP-EN 3 - P3 (Hotlink),,478,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
BTO,BIg Tree Outdoor,DigitalTowerZenithMall,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,133,3,1344x896,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0031,,3 verticals side by side,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,DigitalTowerTTDI,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,126,1,1680x1344,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0024,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,DigitalTowerPersiaranSurian,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,134,4,1920x1008,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0032,,4 verticals side by side,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,DigitalTowerPBD,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,127,1,1920x756,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0025,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,DigitalTowerJalanCheras,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,135,4,1920x1008,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0033,,4 verticals side by side,CS Play (cityscreen.cloud),,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Prangin Mall MEP-EN 4 - SF,,479,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
CEVA Logistics,Ledtronics,Decathlon,,,,n/a,Intuiface,2 Inacitve ,"IX24-5, QT124",12,19/1/2024,20/1/2025,,,,,,,,,,,,,20/1/2025,-490.00,NO,ext.selventhiran.manimaran@cevalogistics.com,#N/A,-empty-,,,Wastah,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Publika MEP-EN,,45,,1920x1080,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Quayside MC-EN 1 - SF,,111,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Quayside MC-EN 2 - Demo TV,,110,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Quayside MC-EN 3 - MIRA,,109,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 1 - MIRA,,126,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 2 - Demo TV,,127,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 3 - P3 (LED),,124,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 4 - P3 (Fibre),,125,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 5 - P2 (QMS A),,129,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 6 - P2 (QMS B),,128,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 7 - P1 (Postpaid R),,130,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
BTO,BIg Tree Outdoor,CubigSunway,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.1.0,122,1,1280x1728,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000975,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0020,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigSultanIsmail,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,120,1,1560x600,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0018,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigSeriesUSJ,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,181,1,2112x2304,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,,,,,,,,,,,,,
BTO,BIg Tree Outdoor,CubigSeriesTimesSquare,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,164,1,1800x1800,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0054,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigSeriesJlnSultanIsmail,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,162,1,1632x1440,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0052,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigSeriesJlnBangsar,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,131,1,2208x2304,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0029,,horizontal frames vertically stacked,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigSeriesBukitBintang,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,163,1,3840x960,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,MP2403-0005,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigMRR2_B_ToAmpang,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,423,,1248x1824,CS Play,1 Online/Offline,IX25-0038,12,1/5/2025,1/5/2026,,,,,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,,,,,,,,,,,,
BTO,BIg Tree Outdoor,CubigMRR2_A_ToKL,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,422,,1248x1824,CS Play,1 Online/Offline,IX25-0038,12,1/5/2025,1/5/2026,,,,,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,,,,,,,,,,,,
BTO,BIg Tree Outdoor,CubigLDP_KJ,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,123,1,1248x1824,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000975,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0021,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigLDP_DU,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,121,1,1280x1728,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000975,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0019,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigKLSeremban,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,118,2,1248x1824,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0016,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigKLCCJunction,4.1.0+build-auto v.5.6.0 MSI 5.6.0 15.0.1,117,1,7232x1152,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0015,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigJohorSingaporeCauseway,#N/A,165,1,1440x1890,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0055,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigJlnTunRazak_ToKLCC,4.3.0+build-auto v.5.8.0 MSI 5.7.0 17.1.0,132,4,1760x960,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0030,,only 2 frames done - remaining 2 frames pending confirmation - 23/4/24,CS Play (cityscreen.cloud),,,,,,,,
BTO,V-Series International,CubigJlnTunRazak_ToJlnPahang,#N/A,132,1,1280x1824,CS Play,1 Online/Offline,QT234 / IX24-61,12,1/9/2024,1/9/2025,Awaiting JT update,,,,,,,,,,,,1/9/2025,-266.00,YES,faezan.ajlan@bigtree.com.my,#N/A,CMP0077,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,V-Series International,CubigJlnTunRazak_ToJlnAmpang,#N/A,166,1,1280x1824,CS Play,1 Online/Offline,QT234 / IX24-61,12,1/9/2024,1/9/2025,Awaiting JT update,,,,,,,,,,,,1/9/2025,-266.00,YES,faezan.ajlan@bigtree.com.my,#N/A,cmp0078,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigJelutongExpway,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,128,2,1920x1248,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0026,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigJalanDamansara,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,115,1,2400x960,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0013,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,Big Tree Outdoor,CubigImbi,#N/A,101,1,2500x560,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,-empty-,,,Wastah,,,,,,,,
BTO,BIg Tree Outdoor,CubigFederalHighwayB_ToSubang,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,161,1,1280x1728,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigFederalHighwayA_ToKL,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,119,1,1280x1728,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0017,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubigBangsar,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,124,1,1536x576,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000976,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,CMP0022,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,Twintech / Big Tree Outdoor,Cubig Gantry TRX - To Kg Pandan,4.5.0+build-auto v.5.9.2 19.0.5,436,,,CS Play,1 Online/Offline,QT-544/IX25-306,12,1/12/2025,1/12/2026,,,,,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,,,,,,,,,,,,,,
BTO,Twintech / Big Tree Outdoor,Cubig Gantry TRX - To Bukit Bintang,4.5.0+build-auto v.5.9.2 19.0.5,437,,,CS Play,1 Online/Offline,QT-544/IX25-306,12,1/12/2025,1/12/2026,,,,,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,,,,,,,,,,,,,,
BTO,BIg Tree Outdoor,CubeMasjidJamek,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,114,1,1536x896,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,QT-000949,12,10/6/2026,9/6/2027,,,,,9/6/2027,380.00,NO,faezan.ajlan@bigtree.com.my,#N/A,MP2303-0015,,,CS Play (cityscreen.cloud),,,,,,,,
BTO,BIg Tree Outdoor,CubeKLCC,4.0.7+build-auto v.5.4.1 MSI 5.4.1 13.2.0,113,1,1536x896,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,,,,,,,,,10/6/2026,16.00,YES,faezan.ajlan@bigtree.com.my,#N/A,MP2303-0014,,,CS Play (cityscreen.cloud),,,,,,,,
CEVA Logistics,Ledtronics,CP Player,,,,n/a,Intuiface,2 Inacitve ,"IX24-5, QT124",12,19/1/2024,20/1/2025,,,,,,,,,,,,,20/1/2025,-490.00,NO,ext.selventhiran.manimaran@cevalogistics.com,#N/A,-empty-,,,Wastah,,,,,,,,
BTO,BIg Tree Outdoor,CosmicTowerKLS,4.0.8+build-auto v.5.5.0 MSI 5.5.0 14.2.0,116,1,2176x1472,CS Play,1 Online/Offline,QT156 / IX24-19,12,10/6/2024,10/6/2025,QT423 / IX25-65,12,10/6/2025,10/6/2026,,,,,,,,,10/6/2026,16.00,YES,faezan.ajlan@bigtree.com.my,#N/A,CMP0014,,,CS Play (cityscreen.cloud),,,,,,,,
Parisign,Parisign,CNY Plai Thee Kong Event,,,,,CS SignHub,2 Trial/Demo,IX26-0050,3,1/2/2026,1/5/2026,,,,,,Yes,,,,,,,1/5/2026,-24.00,YES,,,,Its live on site,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,Queensbay MC-EN 8 - P1 (Postpaid L),,131,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,"Raja Uda, Butterworth MEP-BM",,475,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Maxis,Maxis Broadband Sdn Bhd,"Raub, Pahang MEP-BM",,584,,,CS SignHub,1 Online/Offline,IX25-0028,36,1/4/2025,1/4/2028,,,,,,,,,,,,,1/4/2028,677.00,NO,,,,,,,,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,CherasSelatan_DS 4,4.5.0+build-auto,209,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0019,,,CS Play (cityscreen.cloud),,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,CherasSelatan_DS 3,4.5.0+build-auto,210,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0018,,,CS Play (cityscreen.cloud),,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,CherasSelatan_DS 2,4.3.0+build-auto,207,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0017,,,CS Play (cityscreen.cloud),,,,,,,,
Aeon Mall,Kesion Malaysia Sdn Bhd,CherasSelatan_DS 1,4.5.0+build-auto,208,1,1080x1920,CS Play,1 Online/Offline,QT257,12,1/1/2025,1/1/2026,IX26-0137,12,1/1/2026,31/12/2026,,,,,,,,,31/12/2026,220.00,NO,naim@kesion.co.jp,K3s10njp,KEPL-0016,,,CS Play (cityscreen.cloud),,,,,,,,
